step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
349,8,0,EW_GREEN,10,122.0,0
350,8,0,EW_GREEN,9,130.0,1
351,8,0,EW_GREEN,8,138.0,1
352,8,0,EW_GREEN,8,146.0,0
353,8,0,EW_GREEN,8,154.0,0
354,8,0,EW_GREEN,8,162.0,0
355,8,0,EW_GREEN,8,170.0,0
356,8,0,EW_GREEN,8,178.0,0
357,8,0,EW_GREEN,8,186.0,0
358,8,0,EW_GREEN,8,194.0,0
359,8,0,EW_GREEN,8,202.0,0
360,8,0,NS_GREEN,8,210.0,0
361,4,0,NS_GREEN,8,105.0,0
362,0,0,NS_GREEN,10,0.0,0
363,0,0,NS_GREEN,10,0.0,0
364,0,0,NS_GREEN,10,0.0,0
365,0,0,NS_GREEN,12,1.0,0
366,0,2,NS_GREEN,14,4.0,0
367,0,2,NS_GREEN,14,8.0,0
368,2,2,NS_GREEN,15,14.0,0
369,4,2,NS_GREEN,15,22.0,0
370,4,2,NS_GREEN,14,30.0,1
371,4,2,NS_GREEN,13,38.0,2
372,5,2,NS_GREEN,14,46.0,0
373,2,2,NS_GREEN,13,34.0,1
374,2,2,NS_GREEN,13,39.0,1
375,2,2,NS_GREEN,12,44.0,1
376,2,2,NS_GREEN,12,49.0,1
377,2,2,NS_GREEN,12,54.0,1
378,2,2,NS_GREEN,12,59.0,0
379,2,2,NS_GREEN,13,64.0,0
380,2,2,NS_GREEN,13,69.0,0
381,2,2,NS_GREEN,14,74.0,0
382,2,2,NS_GREEN,14,79.0,1
383,2,2,NS_GREEN,12,85.0,2
384,2,2,NS_GREEN,12,91.0,1
385,2,2,NS_GREEN,12,97.0,1
386,2,2,NS_GREEN,12,99.0,1
387,2,2,NS_GREEN,13,104.0,1
388,2,2,NS_GREEN,13,109.0,1
389,2,2,NS_GREEN,15,114.0,1
390,2,2,EW_GREEN,14,119.0,1
391,4,0,EW_GREEN,15,73.0,1
392,4,0,EW_GREEN,16,52.0,0
393,4,1,EW_GREEN,15,32.0,1
394,3,0,EW_GREEN,15,9.0,0
395,5,0,EW_GREEN,15,14.0,0
396,6,0,EW_GREEN,14,20.0,1
397,7,0,EW_GREEN,14,27.0,0
398,8,0,EW_GREEN,13,35.0,1
399,8,0,EW_GREEN,13,43.0,0
400,8,0,EW_GREEN,12,51.0,1
401,8,0,EW_GREEN,12,59.0,0
402,8,0,EW_GREEN,11,67.0,1
403,8,0,EW_GREEN,11,75.0,0
404,8,0,EW_GREEN,9,83.0,2
405,8,0,EW_GREEN,8,91.0,1
406,8,0,EW_GREEN,8,99.0,0
407,8,0,EW_GREEN,8,107.0,0
408,8,0,EW_GREEN,8,115.0,0
409,8,0,EW_GREEN,8,123.0,0
410,8,0,EW_GREEN,8,131.0,0
411,8,0,EW_GREEN,8,139.0,0
412,8,0,EW_GREEN,8,147.0,0
413,8,0,EW_GREEN,8,155.0,0
414,8,0,EW_GREEN,8,163.0,0
415,8,0,EW_GREEN,8,171.0,0
416,8,0,EW_GREEN,8,179.0,0
417,8,0,EW_GREEN,12,187.0,0
418,8,0,EW_GREEN,12,195.0,0
419,8,0,EW_GREEN,14,203.0,0
420,8,0,NS_GREEN,14,211.0,0
421,4,0,NS_GREEN,14,104.0,0
422,0,0,NS_GREEN,14,0.0,0
423,1,1,NS_GREEN,14,2.0,0
424,1,1,NS_GREEN,12,3.0,2
425,0,2,NS_GREEN,13,5.0,0
426,0,2,NS_GREEN,13,8.0,0
427,1,2,NS_GREEN,14,12.0,0
428,2,2,NS_GREEN,15,17.0,0
429,2,2,NS_GREEN,15,22.0,0
430,2,2,NS_GREEN,15,27.0,1
431,2,2,NS_GREEN,15,32.0,1
432,2,2,NS_GREEN,15,37.0,0
433,2,2,NS_GREEN,16,43.0,1
434,2,2,NS_GREEN,14,49.0,2
435,3,2,NS_GREEN,14,56.0,1
436,3,2,NS_GREEN,14,59.0,1
437,3,2,NS_GREEN,13,63.0,1
438,2,2,NS_GREEN,13,67.0,1
439,2,2,NS_GREEN,13,72.0,0
440,2,2,NS_GREEN,12,77.0,2
441,2,2,NS_GREEN,12,82.0,1
442,2,2,NS_GREEN,14,87.0,0
443,2,2,NS_GREEN,14,92.0,0
444,2,2,NS_GREEN,12,97.0,2
445,2,2,NS_GREEN,17,102.0,0
446,2,2,NS_GREEN,16,108.0,1
447,3,2,NS_GREEN,15,115.0,2
448,3,2,NS_GREEN,16,122.0,0
449,3,3,NS_GREEN,14,130.0,2
450,5,4,EW_GREEN,16,135.0,0
451,2,0,EW_GREEN,14,76.0,2
452,2,1,EW_GREEN,14,80.0,0
453,2,1,EW_GREEN,13,54.0,1
454,2,1,EW_GREEN,14,30.0,1
455,3,0,EW_GREEN,14,4.0,0
456,4,0,EW_GREEN,14,8.0,0
457,6,0,EW_GREEN,14,14.0,0
458,7,0,EW_GREEN,14,21.0,0
459,8,0,EW_GREEN,12,29.0,2
460,8,0,EW_GREEN,11,37.0,1
461,8,0,EW_GREEN,11,45.0,0
462,8,0,EW_GREEN,9,53.0,2
463,8,0,EW_GREEN,9,61.0,0
464,8,0,EW_GREEN,9,69.0,0
465,8,0,EW_GREEN,8,77.0,1
466,8,0,EW_GREEN,8,85.0,0
467,8,0,EW_GREEN,8,93.0,0
468,8,0,EW_GREEN,8,101.0,0
469,8,0,EW_GREEN,8,109.0,0
470,8,0,EW_GREEN,8,117.0,0
471,8,0,EW_GREEN,8,125.0,0
472,8,0,EW_GREEN,8,133.0,0
473,8,0,EW_GREEN,10,141.0,0
474,8,0,EW_GREEN,10,149.0,0
475,8,0,EW_GREEN,10,157.0,0
476,8,0,EW_GREEN,10,165.0,0
477,8,0,EW_GREEN,10,173.0,0
478,8,0,EW_GREEN,10,181.0,0
479,8,0,EW_GREEN,10,189.0,0
480,8,0,NS_GREEN,8,197.0,2
481,4,0,NS_GREEN,8,100.0,0
482,0,0,NS_GREEN,8,0.0,0
483,0,0,NS_GREEN,8,0.0,0
484,0,0,NS_GREEN,9,0.0,0
485,0,0,NS_GREEN,10,1.0,0
486,0,0,NS_GREEN,12,3.0,0
487,1,0,NS_GREEN,12,6.0,0
488,2,0,NS_GREEN,12,10.0,0
489,4,0,NS_GREEN,12,16.0,0
490,4,0,NS_GREEN,12,22.0,2
491,4,0,NS_GREEN,12,28.0,0
492,4,0,NS_GREEN,12,34.0,1
493,4,0,NS_GREEN,12,32.0,1
494,3,0,NS_GREEN,12,29.0,1
495,2,0,NS_GREEN,11,26.0,1
496,2,0,NS_GREEN,10,29.0,1
497,2,0,NS_GREEN,9,32.0,1
498,2,0,NS_GREEN,9,35.0,1
499,2,0,NS_GREEN,10,38.0,0
