step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
228,8,4,EW_GREEN,20,158.0,1
229,8,3,EW_GREEN,20,159.0,1
230,8,2,EW_GREEN,19,160.0,1
231,8,3,EW_GREEN,19,171.0,2
232,8,1,EW_GREEN,20,168.0,0
233,8,1,EW_GREEN,20,178.0,0
234,8,1,EW_GREEN,19,189.0,1
235,8,1,EW_GREEN,20,199.0,0
236,8,2,EW_GREEN,19,211.0,1
237,8,3,EW_GREEN,19,224.0,1
238,8,4,EW_GREEN,19,238.0,0
239,8,4,EW_GREEN,20,252.0,0
240,8,4,NS_GREEN,20,266.0,1
241,4,3,NS_GREEN,21,165.0,0
242,2,2,NS_GREEN,20,41.0,1
243,3,2,NS_GREEN,20,22.0,0
244,3,2,NS_GREEN,19,9.0,2
245,3,3,NS_GREEN,19,15.0,0
246,1,6,NS_GREEN,19,17.0,1
247,1,6,NS_GREEN,19,23.0,0
248,3,6,NS_GREEN,19,34.0,0
249,3,7,NS_GREEN,21,46.0,0
250,4,9,NS_GREEN,22,59.0,1
251,4,7,NS_GREEN,22,72.0,0
252,4,7,NS_GREEN,22,85.0,0
253,4,8,NS_GREEN,21,99.0,1
254,4,8,NS_GREEN,22,104.0,1
255,3,8,NS_GREEN,23,108.0,0
256,2,8,NS_GREEN,22,111.0,1
257,2,9,NS_GREEN,21,123.0,1
258,2,10,NS_GREEN,21,136.0,2
259,2,10,NS_GREEN,20,149.0,1
260,2,10,NS_GREEN,21,162.0,0
261,2,10,NS_GREEN,22,176.0,0
262,3,10,NS_GREEN,21,191.0,1
263,4,10,NS_GREEN,22,207.0,0
264,5,10,NS_GREEN,21,223.0,2
265,3,10,NS_GREEN,21,223.0,0
266,4,10,NS_GREEN,22,217.0,0
267,1,10,NS_GREEN,21,201.0,1
268,0,10,NS_GREEN,20,211.0,1
269,0,10,NS_GREEN,19,222.0,1
270,0,10,EW_GREEN,19,233.0,1
271,0,6,EW_GREEN,20,134.0,0
272,0,3,EW_GREEN,22,49.0,0
273,1,1,EW_GREEN,24,18.0,0
274,3,3,EW_GREEN,25,11.0,0
275,3,5,EW_GREEN,24,18.0,1
276,4,3,EW_GREEN,23,23.0,1
277,5,4,EW_GREEN,23,26.0,0
278,6,2,EW_GREEN,24,25.0,0
279,7,2,EW_GREEN,23,30.0,1
280,6,2,EW_GREEN,22,36.0,1
281,7,2,EW_GREEN,22,47.0,0
282,7,3,EW_GREEN,22,59.0,0
283,8,4,EW_GREEN,22,73.0,1
284,8,4,EW_GREEN,22,87.0,1
285,8,4,EW_GREEN,22,101.0,0
286,8,4,EW_GREEN,22,115.0,1
287,8,4,EW_GREEN,22,129.0,1
288,8,4,EW_GREEN,22,143.0,0
289,8,4,EW_GREEN,18,157.0,4
290,8,4,EW_GREEN,19,171.0,0
291,8,4,EW_GREEN,20,185.0,0
292,8,4,EW_GREEN,19,199.0,1
293,8,5,EW_GREEN,20,195.0,1
294,8,2,EW_GREEN,19,178.0,1
295,8,1,EW_GREEN,19,172.0,1
296,8,1,EW_GREEN,19,182.0,0
297,8,1,EW_GREEN,19,192.0,1
298,8,2,EW_GREEN,19,203.0,1
299,8,2,EW_GREEN,19,214.0,0
