step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
144,1,0,2,0,4.0,0,6.7,0.0,EW,EMPTY,9,6,4.0,0
145,1,0,2,0,5.0,0,6.9,0.0,EW,EMPTY,10,6,5.0,0
146,1,0,3,1,6.0,0.0,8.3,1.2,EW,VERY_LIGHT,11,5,6.0,3
147,2,0,3,1,8.0,0.0,12.2,1.2,EW,VERY_LIGHT,12,5,8.0,0
148,2,0,3,0,10.0,0,12.6,0.0,EW,EMPTY,13,5,10.0,0
149,2,0,3,1,12.0,0.0,13.0,1.2,EW,VERY_LIGHT,14,6,12.0,0
150,3,0,3,1,15.0,0.0,17.1,1.2,NS,LIGHT,0,6,15.0,0
151,0,0,3,1,0.0,0.0,3.6,1.2,NS,VERY_LIGHT,1,6,0.0,0
152,0,0,0,1,0,0.0,0.0,1.2,NS,EMPTY,2,4,0.0,2
153,0,1,0,1,0,1.0,0.0,4.9,NS,EMPTY,3,4,1.0,0
154,0,1,2,1,0.0,2.0,2.4,5.1,NS,VERY_LIGHT,4,6,2.0,0
155,0,1,2,1,0.0,3.0,2.4,5.3,NS,VERY_LIGHT,5,6,3.0,0
156,0,1,0,1,0,4.0,0.0,5.5,NS,EMPTY,6,6,4.0,0
157,0,1,2,1,0.0,5.0,2.4,5.7,NS,VERY_LIGHT,7,8,5.0,0
158,0,1,3,1,0.0,6.0,3.6,5.9,NS,VERY_LIGHT,8,9,7.0,0
159,0,1,2,1,0.0,7.0,2.4,6.1,NS,VERY_LIGHT,9,10,9.0,0
160,0,1,1,1,0.0,8.0,1.2,6.3,NS,VERY_LIGHT,10,8,11.0,2
161,0,1,0,1,0,9.0,0.0,6.5,NS,EMPTY,11,7,13.0,1
162,0,1,0,1,0,10.0,0.0,6.7,NS,EMPTY,12,7,10.0,0
163,0,1,0,1,0,11.0,0.0,6.9,NS,EMPTY,13,5,11.0,2
164,0,1,0,1,0,12.0,0.0,7.1,NS,EMPTY,14,4,12.0,1
165,0,1,0,1,0,13.0,0.0,7.3,EW,VERY_LIGHT,0,3,13.0,1
166,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,1,3,0.0,0
167,0,0,2,2,0.0,0.0,2.4,2.4,EW,VERY_LIGHT,2,6,0.0,1
168,0,0,2,2,0.0,0.0,2.4,2.4,EW,VERY_LIGHT,3,6,0.0,0
169,0,0,2,1,0.0,0.0,2.4,1.2,EW,VERY_LIGHT,4,7,0.0,0
170,1,0,2,1,1.0,0.0,6.1,1.2,EW,VERY_LIGHT,5,7,1.0,0
171,2,0,2,2,3.0,0.0,10.0,2.4,EW,VERY_LIGHT,6,7,4.0,1
172,2,0,2,1,5.0,0.0,10.4,1.2,EW,VERY_LIGHT,7,7,5.0,0
173,2,0,2,1,7.0,0.0,10.8,1.2,EW,VERY_LIGHT,8,6,7.0,1
174,2,0,2,0,9.0,0,11.2,0.0,EW,EMPTY,9,6,9.0,0
175,2,0,2,0,11.0,0,11.6,0.0,EW,EMPTY,10,6,11.0,0
176,2,0,2,0,13.0,0,12.0,0.0,EW,EMPTY,11,5,13.0,1
177,2,0,2,0,15.0,0,12.4,0.0,EW,EMPTY,12,4,15.0,1
178,2,0,3,0,17.0,0,14.0,0.0,EW,EMPTY,13,4,17.0,1
179,2,0,3,0,19.0,0,14.4,0.0,EW,EMPTY,14,4,19.0,0
180,2,0,4,0,21.0,0,16.0,0.0,NS,LIGHT,0,5,21.0,0
181,0,0,3,0,0.0,0,3.6,0.0,NS,VERY_LIGHT,1,4,0.0,1
182,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,2,4,0.0,0
183,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,3,4,0.0,0
184,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,4,4,0.0,0
185,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,5,4,0.0,0
186,0,0,0,1,0,0.0,0.0,1.2,NS,EMPTY,6,3,0.0,2
187,0,0,0,1,0,0.0,0.0,1.2,NS,EMPTY,7,3,0.0,0
188,0,0,2,3,0.0,0.0,2.4,3.6,NS,VERY_LIGHT,8,7,0.0,0
189,0,0,2,3,0.0,0.0,2.4,3.6,NS,VERY_LIGHT,9,7,0.0,0
190,0,1,1,4,0.0,1.0,1.2,8.5,NS,VERY_LIGHT,10,7,1.0,2
191,0,1,1,4,0.0,2.0,1.2,8.7,NS,VERY_LIGHT,11,7,2.0,0
192,0,3,0,4,0,5.0,0.0,16.3,NS,EMPTY,12,7,5.0,0
193,0,4,2,4,0.0,9.0,2.4,20.6,NS,VERY_LIGHT,13,9,9.0,0
194,0,4,2,4,0.0,13.0,2.4,21.4,NS,VERY_LIGHT,14,8,13.0,1
195,0,4,1,4,0.0,17.0,1.2,22.2,EW,MEDIUM,0,8,17.0,1
196,0,1,1,4,0.0,4.0,1.2,9.1,EW,LIGHT,1,8,4.0,0
197,0,0,1,1,0.0,0.0,1.2,1.2,EW,VERY_LIGHT,2,7,0.0,1
198,0,0,2,1,0.0,0.0,2.4,1.2,EW,VERY_LIGHT,3,8,0.0,0
199,1,0,2,1,1.0,0.0,6.1,1.2,EW,VERY_LIGHT,4,7,1.0,1
200,1,0,2,1,2.0,0.0,6.3,1.2,EW,VERY_LIGHT,5,6,2.0,1
201,2,0,2,0,4.0,0,10.2,0.0,EW,EMPTY,6,6,5.0,0
202,2,0,2,0,6.0,0,10.6,0.0,EW,EMPTY,7,6,8.0,0
203,2,0,2,0,8.0,0,11.0,0.0,EW,EMPTY,8,6,8.0,0
204,2,0,2,1,10.0,0.0,11.4,1.2,EW,VERY_LIGHT,9,7,10.0,0
205,2,0,2,1,12.0,0.0,11.8,1.2,EW,VERY_LIGHT,10,7,12.0,0
206,2,0,3,1,14.0,0.0,13.4,1.2,EW,VERY_LIGHT,11,6,14.0,2
207,2,0,3,0,16.0,0,13.8,0.0,EW,EMPTY,12,5,16.0,1
208,2,0,3,0,18.0,0,14.2,0.0,EW,EMPTY,13,5,18.0,0
209,3,0,4,1,21.0,0.0,19.5,1.2,EW,VERY_LIGHT,14,7,21.0,0
210,3,0,4,1,24.0,0.0,20.1,1.2,NS,MEDIUM,0,7,24.0,0
211,0,0,3,1,0.0,0.0,3.6,1.2,NS,VERY_LIGHT,1,6,0.0,1
212,1,0,1,1,1.0,0.0,4.9,1.2,NS,VERY_LIGHT,2,6,1.0,0
213,0,0,0,1,0,0.0,0.0,1.2,NS,EMPTY,3,6,0.0,0
214,0,1,0,1,0,1.0,0.0,4.9,NS,EMPTY,4,6,1.0,0
215,0,1,0,1,0,2.0,0.0,5.1,NS,EMPTY,5,5,2.0,1
216,0,1,0,1,0,3.0,0.0,5.3,NS,EMPTY,6,4,3.0,1
217,0,1,0,1,0,4.0,0.0,5.5,NS,EMPTY,7,4,4.0,0
218,0,1,1,1,0.0,5.0,1.2,5.7,NS,VERY_LIGHT,8,5,5.0,0
219,0,1,3,1,0.0,6.0,3.6,5.9,NS,VERY_LIGHT,9,7,6.0,0
220,0,1,2,1,0.0,7.0,2.4,6.1,NS,VERY_LIGHT,10,5,7.0,2
221,0,1,1,1,0.0,8.0,1.2,6.3,NS,VERY_LIGHT,11,5,8.0,1
