step,ns_queue,ew_queue,active_phase,vehicles_in_simulation,total_waiting_time,completed_vehicles
305,0,0,NS_GREEN,10,0.0,0
306,0,0,NS_GREEN,10,1.0,0
307,1,0,NS_GREEN,11,3.0,0
308,2,0,NS_GREEN,12,5.0,0
309,1,0,NS_GREEN,12,8.0,0
310,2,0,NS_GREEN,11,11.0,2
311,1,0,NS_GREEN,9,10.0,2
312,1,0,NS_GREEN,8,13.0,1
313,2,0,NS_GREEN,11,8.0,1
314,1,0,NS_GREEN,10,10.0,1
315,1,0,NS_GREEN,13,12.0,0
316,1,0,NS_GREEN,13,14.0,0
317,2,0,NS_GREEN,13,17.0,0
318,3,2,NS_GREEN,14,22.0,0
319,1,4,NS_GREEN,14,26.0,0
320,0,4,NS_GREEN,14,22.0,0
321,0,4,NS_GREEN,13,27.0,2
322,0,4,NS_GREEN,13,32.0,0
323,2,4,NS_GREEN,13,39.0,1
324,1,4,NS_GREEN,13,46.0,0
325,1,4,NS_GREEN,12,36.0,1
326,0,4,NS_GREEN,12,38.0,0
327,0,4,NS_GREEN,11,43.0,1
328,0,4,NS_GREEN,10,48.0,1
329,0,4,NS_GREEN,10,53.0,0
330,0,4,EW_GREEN,10,58.0,0
331,0,1,EW_GREEN,9,13.0,1
332,0,0,EW_GREEN,8,0.0,1
333,1,0,EW_GREEN,8,1.0,0
334,1,0,EW_GREEN,10,2.0,1
335,1,0,EW_GREEN,10,3.0,0
336,1,0,EW_GREEN,10,5.0,1
337,3,0,EW_GREEN,11,9.0,0
338,3,0,EW_GREEN,12,13.0,0
339,3,0,EW_GREEN,11,18.0,1
340,3,0,EW_GREEN,10,23.0,1
341,3,0,EW_GREEN,9,28.0,1
342,3,0,EW_GREEN,9,33.0,0
343,3,0,EW_GREEN,8,25.0,1
344,5,0,EW_GREEN,9,28.0,1
345,3,0,EW_GREEN,7,31.0,2
346,3,0,EW_GREEN,7,34.0,0
347,4,0,EW_GREEN,9,37.0,0
348,3,0,EW_GREEN,9,40.0,0
349,5,0,EW_GREEN,9,45.0,0
350,7,0,EW_GREEN,10,51.0,0
351,7,0,EW_GREEN,9,58.0,1
352,7,0,EW_GREEN,9,65.0,1
353,7,0,EW_GREEN,9,72.0,0
354,8,0,EW_GREEN,9,80.0,0
355,8,0,EW_GREEN,10,88.0,0
356,8,0,EW_GREEN,10,96.0,0
357,8,0,EW_GREEN,10,104.0,0
358,8,0,EW_GREEN,10,112.0,0
359,8,0,EW_GREEN,9,120.0,1
360,8,0,NS_GREEN,9,128.0,0
361,4,0,NS_GREEN,9,45.0,0
362,0,0,NS_GREEN,8,0.0,1
363,0,0,NS_GREEN,8,0.0,0
364,0,0,NS_GREEN,9,0.0,0
365,0,0,NS_GREEN,10,0.0,0
366,0,0,NS_GREEN,10,0.0,0
367,0,0,NS_GREEN,10,0.0,0
368,0,0,NS_GREEN,12,0.0,0
369,0,0,NS_GREEN,11,1.0,1
370,0,0,NS_GREEN,10,2.0,1
371,0,0,NS_GREEN,9,4.0,2
372,0,0,NS_GREEN,7,6.0,3
373,1,0,NS_GREEN,7,4.0,0
374,1,0,NS_GREEN,6,6.0,1
375,2,0,NS_GREEN,9,8.0,1
376,1,1,NS_GREEN,9,5.0,0
377,0,1,NS_GREEN,10,2.0,0
378,0,1,NS_GREEN,9,3.0,1
379,0,3,NS_GREEN,10,6.0,0
380,0,3,NS_GREEN,10,9.0,0
381,0,4,NS_GREEN,10,13.0,0
382,0,4,NS_GREEN,9,17.0,1
383,0,4,NS_GREEN,8,21.0,1
384,0,4,NS_GREEN,7,25.0,1
385,0,4,NS_GREEN,9,29.0,0
386,0,4,NS_GREEN,9,33.0,1
387,0,4,NS_GREEN,8,37.0,1
388,0,4,NS_GREEN,9,41.0,0
389,0,5,NS_GREEN,11,45.0,0
390,0,4,EW_GREEN,10,50.0,1
391,0,1,EW_GREEN,11,11.0,0
392,0,0,EW_GREEN,9,0.0,2
393,0,0,EW_GREEN,9,0.0,0
394,0,0,EW_GREEN,8,0.0,1
395,0,0,EW_GREEN,8,0.0,0
396,0,0,EW_GREEN,8,2.0,1
397,0,0,EW_GREEN,8,4.0,0
398,0,0,EW_GREEN,10,6.0,0
399,1,0,EW_GREEN,10,9.0,0
400,1,0,EW_GREEN,9,12.0,1
401,1,0,EW_GREEN,8,9.0,1
402,2,0,EW_GREEN,7,12.0,1
403,2,0,EW_GREEN,7,7.0,0
404,2,0,EW_GREEN,5,9.0,2
405,2,0,EW_GREEN,4,11.0,1
406,2,0,EW_GREEN,4,13.0,0
407,3,0,EW_GREEN,6,15.0,0
408,2,0,EW_GREEN,7,17.0,0
409,2,0,EW_GREEN,7,19.0,1
410,2,0,EW_GREEN,7,21.0,0
411,3,0,EW_GREEN,8,24.0,0
412,3,0,EW_GREEN,7,27.0,1
413,3,0,EW_GREEN,7,30.0,0
414,5,0,EW_GREEN,7,35.0,0
415,6,0,EW_GREEN,6,41.0,1
416,6,0,EW_GREEN,6,47.0,0
417,6,0,EW_GREEN,7,53.0,0
418,6,0,EW_GREEN,7,59.0,0
419,6,0,EW_GREEN,7,65.0,0
420,6,0,NS_GREEN,7,71.0,0
421,2,0,NS_GREEN,7,16.0,0
422,0,0,NS_GREEN,7,0.0,0
423,0,0,NS_GREEN,7,0.0,0
424,0,0,NS_GREEN,9,0.0,1
425,0,0,NS_GREEN,9,0.0,0
426,0,0,NS_GREEN,10,0.0,0
427,0,0,NS_GREEN,11,0.0,0
428,0,0,NS_GREEN,12,0.0,0
429,0,0,NS_GREEN,12,2.0,0
430,0,1,NS_GREEN,10,5.0,2
431,1,1,NS_GREEN,7,6.0,3
432,0,1,NS_GREEN,7,7.0,0
433,0,1,NS_GREEN,6,9.0,1
434,0,1,NS_GREEN,4,11.0,2
435,0,1,NS_GREEN,4,13.0,0
436,0,1,NS_GREEN,5,15.0,0
437,0,1,NS_GREEN,5,17.0,0
438,0,1,NS_GREEN,9,19.0,0
439,0,1,NS_GREEN,9,21.0,0
440,0,1,NS_GREEN,10,23.0,1
441,0,1,NS_GREEN,10,25.0,0
