step,ns_queue,ew_queue,ns_vehicle_count,ew_vehicle_count,ns_waiting_time,ew_waiting_time,ns_score,ew_score,chosen_direction,traffic_level,green_time,vehicles_in_simulation,total_waiting_time,completed_vehicles
125,0,0,2,0,0.0,0,2.4,0.0,EW,EMPTY,18,2,0.0,0
126,0,0,2,0,0.0,0,2.4,0.0,EW,EMPTY,19,2,0.0,0
127,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,0,2,0.0,0
128,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,1,2,0.0,0
129,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,2,3,0.0,0
130,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,3,3,0.0,0
131,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,4,3,0.0,0
132,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,5,3,0.0,0
133,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,6,3,0.0,0
134,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,7,2,0.0,2
135,0,0,1,0,0.0,0,1.2,0.0,NS,VERY_LIGHT,8,2,0.0,0
136,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,9,1,0.0,1
137,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,10,1,0.0,0
138,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,11,1,0.0,0
139,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,12,1,0.0,0
140,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,13,0,0,1
141,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,14,0,0,0
142,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,15,0,0,0
143,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,16,0,0,0
144,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,17,0,0,0
145,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,18,0,0,0
146,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,19,0,0,0
147,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,20,0,0,0
148,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,21,0,0,0
149,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,22,0,0,0
150,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,23,0,0,0
151,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,24,0,0,0
152,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,25,0,0,0
153,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,26,0,0,0
154,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,27,0,0,0
155,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,28,0,0,0
156,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,29,0,0,0
157,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,30,0,0,0
158,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,31,0,0,0
159,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,0,0,0,0
160,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,1,0,0,0
161,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,2,0,0,0
162,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,3,0,0,0
163,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,4,0,0,0
164,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,5,0,0,0
165,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,6,0,0,0
166,0,0,0,0,0,0,0.0,0.0,EW,EMPTY,7,0,0,0
167,0,0,2,4,0.0,0.0,2.4,4.8,EW,VERY_LIGHT,8,6,0.0,0
168,0,0,2,4,0.0,0.0,2.4,4.8,EW,VERY_LIGHT,9,6,0.0,0
169,0,0,2,2,0.0,0.0,2.4,2.4,EW,VERY_LIGHT,10,8,0.0,0
170,0,0,2,2,0.0,0.0,2.4,2.4,EW,VERY_LIGHT,11,8,0.0,0
171,1,0,2,1,1.0,0.0,6.1,1.2,EW,VERY_LIGHT,12,8,2.0,0
172,2,0,2,0,3.0,0,10.0,0.0,EW,EMPTY,13,8,3.0,0
173,2,0,2,0,5.0,0,10.4,0.0,EW,EMPTY,14,8,5.0,0
174,2,0,2,0,7.0,0,10.8,0.0,NS,LIGHT,0,6,7.0,2
175,0,0,2,0,0.0,0,2.4,0.0,NS,VERY_LIGHT,1,5,0.0,1
176,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,2,4,0.0,1
177,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,3,4,0.0,0
178,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,4,4,0.0,0
179,0,0,0,0,0,0,0.0,0.0,NS,EMPTY,5,4,0.0,0
